kepoi_name,koi_disposition,kepid,koi_period,koi_time0bk,koi_duration,koi_depth,koi_max_sngle_ev,koi_max_mult_ev,koi_num_transits,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag
K05636.01,FALSE POSITIVE,9180282,2.79123954,131.94858,2.843,154.8,4.22295,23.0751,481.0,6407.0,4.111,0.0,1.668,1.311,300.11902,45.510349,13.116
K05637.01,FALSE POSITIVE,9181402,223.31769215,233.6828323,3.54,,,,,,,,,,300.41495,45.574299,13.705
K05757.01,FALSE POSITIVE,10023469,44.637111,157.2998,5.868,282.5,3.0737052,8.324707,19.0,5222.0,4.518,-0.3,0.78,0.73,296.36893,46.957821,15.292
K05758.01,CANDIDATE,10027861,102.493119,166.0094,2.814,636.1,,,,5166.0,4.583,0.1,0.791,0.871,297.66437,46.94482,15.142
K05759.01,CANDIDATE,10064591,284.94212784,359.5238684,3.2,,,,,,,,,,287.09412,47.075359,13.248
K05760.01,FALSE POSITIVE,10074700,365.620697,238.984,32.263,27188.0,152.32126,198.41777,4.0,5273.0,4.531,-0.36,0.768,0.73,291.62619,47.08123,14.622
K05761.01,CANDIDATE,10083325,6.13292733,131.9926,1.561,58.7,4.5639024,8.7998295,222.0,5877.0,3.941,0.34,2.034,1.316,294.9733,47.015369,13.421
K05762.01,CANDIDATE,10090854,12.63063129,136.70398,2.212,300.8,4.099386,8.408582,84.0,5579.0,4.58,-0.22,0.798,0.892,297.39322,47.011459,15.633
K05763.01,FALSE POSITIVE,10096697,191.272501,293.2441,3.064,286.5,,,,5727.0,4.43,-0.36,0.918,0.827,299.02518,47.079071,13.955
K05764.01,CANDIDATE,10098540,286.02266,373.7304,10.43,1036.0,,,,4368.0,4.624,-0.2,0.637,0.624,299.58463,47.000771,15.45
K05384.01,CANDIDATE,7377343,7.95445779,135.48462,4.6012,6269.4,53.518753,176.83005,22.0,6217.0,4.306,-0.12,1.196,1.052,295.90891,42.988209,14.406
K05385.01,CANDIDATE,7383840,331.70918,312.6153,7.44,3463.0,,,,5282.0,4.565,0.02,0.805,0.868,297.39856,42.991539,15.54
K05386.01,FALSE POSITIVE,7386200,575.42002,369.5923,17.22,401.7,,,,6025.0,4.448,-0.38,0.949,0.922,297.88852,42.993031,14.693
K05387.01,CANDIDATE,7416016,297.78282,233.4002,18.38,392.4,,,,4192.0,4.657,-0.3,0.59,0.577,280.35452,43.056671,14.587
K05388.01,CANDIDATE,7416306,137.396194,158.9242,17.61,155.4,4.1066256,8.659348,11.0,5425.0,3.704,-0.16,2.655,1.304,280.52133,43.077068,13.668
K05389.01,CANDIDATE,7416646,365.739893,278.581,1.218,300.7,,,,5420.0,4.396,-0.06,0.953,0.825,280.72287,43.065472,12.962
K05390.01,CANDIDATE,7440715,104.198102,161.4469,3.2,652.2,,,,5087.0,3.759,-0.34,2.024,0.857,290.50705,43.015041,14.457
K05391.01,FALSE POSITIVE,7456380,368.72715,434.378,5.06,426.6,,,,5401.0,4.569,-0.42,0.749,0.76,295.06079,43.058811,14.598
K05511.01,CANDIDATE,8395870,74.833577,196.5293,3.247,86.4,,,,5933.0,3.953,-0.2,1.807,1.07,300.93237,44.34454,12.395
K05512.01,CANDIDATE,8396288,8.5852872,137.39662,2.834,1406.0,4.0155663,9.043021,32.0,5488.0,4.57,-0.06,0.818,0.913,301.05518,44.306229,16.565
K05513.01,FALSE POSITIVE,8414914,100.303613,176.75827,10.578,488040.0,373.22723,762.33295,0.0,6060.0,4.397,-0.18,1.046,0.994,284.52087,44.455078,17.908
K05514.01,CANDIDATE,8415353,102.100752,148.9663,2.009,194.2,,,,6359.0,4.046,0.04,1.83,1.358,284.7644,44.485004,13.845
K05515.01,CANDIDATE,8429817,6.263491873,134.897906,0.8513,2829.0,20.188068,173.04709,212.0,6247.0,4.255,-0.5,1.194,0.936,291.45227,44.431751,13.952
K05516.01,FALSE POSITIVE,8432034,0.83620025,131.91663,3.7127,331280.0,21.716415,113.14538,220.0,5780.0,4.438,0.0,1.0,1.0,292.30594,44.459366,20.003
K05517.01,CANDIDATE,8432249,335.43143,395.1813,10.3,228.1,,,,5172.0,3.315,-0.16,4.721,1.679,292.39389,44.476212,13.938
K05518.01,CANDIDATE,8439618,558.21886,419.8232,13.556,1539.4,10.207925,10.167838,3.0,5679.0,4.581,-0.32,0.794,0.886,295.06573,44.477032,15.326
K05638.01,CANDIDATE,9209981,290.02002,138.2587,23.87,172.5,,,,6452.0,4.384,-0.12,1.148,1.164,288.01117,45.68716,14.737
K05639.01,CANDIDATE,9210738,279.21957,179.9274,10.015,333.5,,,,5159.0,3.648,-0.24,2.604,1.101,288.40182,45.677029,13.845
K05640.01,CANDIDATE,9214176,348.665961,165.8497,3.849,391.2,,,,5183.0,3.166,-0.58,4.89,1.276,290.15314,45.635471,12.038
K05641.01,FALSE POSITIVE,9216231,616.34132,154.168,12.724,1287.0,,,,4197.0,4.659,-0.32,0.588,0.575,291.03244,45.64106,15.894
K05642.01,CANDIDATE,9217583,222.28056,131.8546,3.035,271.9,,,,6543.0,4.17,-0.12,1.531,1.268,291.57455,45.618389,12.401
K05643.01,CANDIDATE,9220614,570.01886,375.0523,3.52,428.5,,,,5496.0,4.579,-0.2,0.79,0.863,292.79358,45.687859,14.441
K05644.01,CANDIDATE,9224514,378.93139106,254.5741017,14.11,,,,,,,,,,294.26019,45.69408,15.316
K05645.01,CANDIDATE,9229807,580.85326788,386.2877879,16.63,,,,,,,,,,296.12985,45.681862,15.927
K05765.01,FALSE POSITIVE,10130646,390.40832,265.436,7.916,251.9,,,,3659.0,4.858,-0.3,0.4,0.42,287.42953,47.127609,13.974
K05766.01,FALSE POSITIVE,10132552,191.528018,260.9129,2.342,171.8,,,,6054.0,4.416,-0.26,1.009,0.969,288.3555,47.106468,13.337
K05767.01,FALSE POSITIVE,10132908,386.59946,221.2945,3.305,380.7,,,,6137.0,4.487,-0.2,0.963,1.038,288.50931,47.120701,14.79
K05768.01,FALSE POSITIVE,10141271,15.4032765,137.9906,3.246,253.0,3.7212358,8.251826,82.0,5272.0,4.508,-0.26,0.799,0.751,291.90961,47.174339,15.555
K05769.01,CANDIDATE,10146103,7.58062893,132.89809,3.484,86.1,3.1631403,9.150758,177.0,5753.0,4.417,0.2,1.041,1.034,293.74625,47.15406,14.498
K05770.01,FALSE POSITIVE,10158715,61.0011095,144.84614,1.049,408.0,,,,6418.0,4.395,0.07,1.171,1.241,297.72064,47.134892,15.227
K05771.01,FALSE POSITIVE,10161534,198.232389,294.73515,1.919,416.4,,,,6263.0,4.382,-0.08,1.113,1.084,298.49445,47.187271,13.991
K05392.01,FALSE POSITIVE,7458433,0.66062715,131.8646,4.56,248.5,4.8900557,15.012003,2027.0,6322.0,4.426,-0.12,1.075,1.124,295.57947,43.06356,14.162
K05393.01,CANDIDATE,7458743,248.421771,230.379,4.187,704.0,,,,4895.0,3.008,-0.04,6.428,1.533,295.64517,43.065338,13.586
K05394.01,FALSE POSITIVE,7468295,456.5734,228.3838,5.465,397.5,,,,5002.0,3.216,-0.36,4.042,0.979,297.68704,43.060162,13.731
K05395.01,FALSE POSITIVE,7516073,601.13797,226.686,15.26,172.8,5.844533,7.961684,5.0,5786.0,4.155,0.02,1.388,1.003,287.96262,43.132195,13.17
K05396.01,FALSE POSITIVE,7538450,344.06248,451.4323,15.6,136.3,6.6476793,8.140049,3.0,7664.0,3.611,-0.12,3.697,2.039,294.80457,43.138699,11.566
K05397.01,FALSE POSITIVE,7539174,39.94344731,170.5021796,1.71,,,,,,,,,,295.00153,43.171341,12.218
K05398.01,CANDIDATE,7539277,551.22396,185.7811,5.896,570.7,,,,5691.0,4.544,0.07,0.887,1.003,295.02985,43.129421,14.465
K05399.01,FALSE POSITIVE,7550875,466.90824,136.3731,2.64,660.0,,,,5340.0,4.456,-0.16,0.867,0.783,297.65436,43.178551,15.202
K05519.01,FALSE POSITIVE,8442463,361.30991,469.7513,12.968,275.6,,,,4911.0,3.354,0.3,4.419,1.608,295.94467,44.445938,13.851
K05520.01,FALSE POSITIVE,8474892,199.4424134,240.8521,7.2533,32172.0,,,,5869.0,4.288,-0.08,1.17,0.971,281.76312,44.57719,14.372
K05521.01,FALSE POSITIVE,8480642,31.59115876,162.501885,2.6431,1434.4,17.21872,73.669395,41.0,5178.0,3.714,-0.3,2.295,0.995,285.0004,44.544991,13.687
K05522.01,FALSE POSITIVE,8482513,356.99135,235.7367,17.03,747.8,,,,5539.0,4.467,-0.02,0.913,0.892,286.11569,44.592941,15.684
K05523.01,FALSE POSITIVE,8487777,96.120478,166.9531,1.125,285.4,,,,6038.0,4.245,-0.42,1.186,0.902,288.92505,44.53577,13.917
K05524.01,FALSE POSITIVE,8495232,9.63647672,134.93429,2.999,47.6,3.5596602,9.272148,139.0,5125.0,3.631,0.1,3.007,1.411,291.80365,44.534592,12.162
K05525.01,FALSE POSITIVE,8499922,45.680876,142.3574,2.293,350.3,,,,4835.0,2.608,-0.52,7.917,0.927,293.66245,44.527512,13.409
K05526.01,FALSE POSITIVE,8505674,43.169798,159.086,9.686,120.8,,,,5929.0,4.176,-0.32,1.292,0.914,295.5806,44.568977,13.158
K05897.01,CANDIDATE,11444772,395.94327,183.6179,16.09,1506.0,,,,4596.0,4.63,-0.04,0.678,0.714,285.70541,49.342628,15.921
K05898.01,CANDIDATE,11444974,76.37924,205.0612,0.645,276.3,,,,5451.0,4.404,-0.14,0.936,0.81,285.82983,49.39431,13.717
K05899.01,CANDIDATE,11446961,58.669218,168.6211,3.712,169.4,6.7438207,8.493948,19.0,5548.0,4.433,0.2,0.986,0.961,287.15372,49.33197,13.899
K05900.01,CANDIDATE,11453930,355.84731,447.657,16.68,123.9,,,,6823.0,4.212,-0.14,1.493,1.332,291.14532,49.365318,13.127
K05901.01,CANDIDATE,11456256,61.611129,133.8909,14.96,82.9,4.105127,8.857732,24.0,6533.0,4.227,-0.24,1.386,1.184,292.43137,49.368561,12.332
K05902.01,CANDIDATE,11457664,150.728285,223.0487,2.718,213.5,,,,5778.0,4.544,-0.1,0.871,0.967,293.16309,49.383331,14.396
K05903.01,CANDIDATE,11465658,253.790434,267.5242,3.702,604.0,,,,5426.0,4.535,0.04,0.85,0.902,296.63181,49.363312,15.327
K05904.01,FALSE POSITIVE,11465869,322.544807,267.9262,11.236,88.0,,,,5359.0,4.611,-0.28,0.741,0.823,296.71918,49.35994,11.697
K05905.01,CANDIDATE,11493378,35.6606167,151.4719632,1.59,,,,,,,,,,283.46997,49.416962,13.951
K05906.01,FALSE POSITIVE,11506938,22.57494749,149.09617,36.756,1344.1,19.093843,98.11433,62.0,6581.0,4.192,-0.22,1.468,1.23,291.64651,49.493408,11.612
K05907.01,CANDIDATE,11513366,587.38162,188.1143,11.973,863.6,,,,4784.0,2.711,0.36,11.839,2.629,294.72955,49.428478,13.715
K05908.01,FALSE POSITIVE,11513441,85.5692223,188.06607,4.954,539.2,10.302294,19.09469,16.0,5361.0,3.856,-0.2,1.951,0.997,294.7627,49.430069,13.982
K05909.01,CANDIDATE,11520114,7.07987663,131.6046,2.589,309.8,3.5399249,9.452464,161.0,4808.0,4.521,0.28,0.806,0.785,297.39496,49.48494,15.975
K05910.01,CANDIDATE,11520465,91.240335,155.7237,2.314,206.1,,,,6493.0,4.305,-0.3,1.205,1.065,297.52707,49.404499,13.89
K05911.01,CANDIDATE,11559493,357.41382,311.3642,3.675,777.0,,,,6233.0,4.412,-0.08,1.076,1.086,292.07788,49.52961,15.388
K05912.01,CANDIDATE,11598638,359.854745,305.6179,3.429,302.4,,,,6495.0,4.379,-0.1,1.168,1.19,284.55368,49.6847,13.728
K05913.01,CANDIDATE,11598894,89.366114,208.893,3.945,494.0,,,,5861.0,4.522,-0.26,0.875,0.929,284.74847,49.606258,15.409
K05914.01,FALSE POSITIVE,11599800,422.255426,160.6562,4.974,1935.0,,,,6273.0,4.364,-0.06,1.139,1.092,285.36389,49.629608,15.17
K05915.01,CANDIDATE,11599937,37.6259039,167.22072,3.91,411.0,3.972013,9.359503,25.0,5874.0,4.542,-0.2,0.871,0.963,285.45917,49.661942,15.013
K05916.01,CANDIDATE,11600299,100.41475198,134.1167095,1.72,,,,,,,,,,285.6911,49.690311,12.124
K05917.01,CANDIDATE,11601425,41.9934673,143.89297,3.226,293.7,5.125234,9.407247,27.0,5766.0,4.498,-0.06,0.915,0.963,286.3562,49.690128,14.847
K05918.01,CANDIDATE,11601633,94.67782,187.4731,2.215,287.0,,,,5360.0,4.503,0.04,0.866,0.869,286.49686,49.614578,14.258
K05919.01,CANDIDATE,11601972,290.196139,264.8759,13.698,281.0,5.7596774,8.673443,3.0,6238.0,4.224,0.06,1.403,1.204,286.73245,49.683189,13.511
K05920.01,FALSE POSITIVE,11603298,471.39698,247.0802,10.714,329.9,,,,6587.0,4.463,-0.5,1.008,1.078,287.65161,49.686501,13.731
K05921.01,CANDIDATE,11614808,175.452812,204.8241,2.734,141.8,,,,6184.0,3.58,-0.24,3.304,1.516,293.96027,49.619312,13.086
K05922.01,CANDIDATE,11615258,367.07446,182.838,5.887,368.3,5.4248915,7.753505,3.0,6315.0,4.407,-0.02,1.116,1.161,294.15775,49.614971,14.666
K05923.01,CANDIDATE,11615521,366.684634,315.09143,3.284,456.3,,,,5090.0,3.353,0.32,4.962,2.023,294.27182,49.633869,13.026
K05924.01,CANDIDATE,11616434,291.306507,362.2906,2.91,1132.0,,,,5031.0,4.548,-0.22,0.748,0.72,294.69086,49.626991,15.789
K05925.01,CANDIDATE,11651240,93.006,144.36,2.461,125.4,,,,5518.0,3.973,0.07,1.742,1.04,285.40842,49.763641,12.979
K05926.01,CANDIDATE,11652427,26.46288074,133.4096502,1.4,,,,,,,,,,286.17105,49.71032,13.023
K05927.01,FALSE POSITIVE,11654039,436.42852,452.2705,13.8,163.9,,,,5997.0,4.466,-0.14,0.971,1.004,287.29846,49.703049,13.298
K05928.01,CANDIDATE,11674709,20.69920737,132.7199526,2.17,,5.1349025,9.499609,55.0,,,,,,297.74567,49.70763,11.957
K05929.01,CANDIDATE,11716643,466.002988,435.01156,10.278,2363.6,28.828299,42.02669,3.0,5830.0,4.54,-0.14,0.876,0.97,293.86526,49.800289,14.692
K05930.01,CANDIDATE,11722217,302.77571,323.5739,3.183,1106.0,,,,3358.0,4.944,0.0,0.303,0.294,296.2525,49.886559,15.755
K05931.01,CANDIDATE,11773174,115.19952922,218.1108918,2.67,,,,,,,,,,296.55469,49.958092,11.794
K05932.01,CANDIDATE,11803074,355.86134,358.0075,23.39,1220.7,7.4163966,12.052733,4.0,5736.0,4.576,-0.34,0.801,0.892,285.33783,50.066132,15.887
